id,name,url,Année,Boite de vitesses,Carburant,Carrosserie,Couleur,Date,Importé neuf,Kilométrage,Nombre de portes,Première main,Puissance fiscale,Voiture personnalisée (tuning),Véhicule dédouané,Véhicule en garantie
428382,Rolls Royce Wraith ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/428382/rolls-royce-wraith-.html,1980,Automatique,Essence,,,10-04-2025,,24 000,3,Oui,35,,1980,
468861,Mercedes Benz Classe E ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/468861/mercedes-benz-classe-e-.html,2018,Automatique,Diesel,,,10-04-2025,,119 000,3,Oui,9,,2018,
418968,Jeep Wrangler ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/418968/jeep-wrangler-.html,2016,Automatique,Diesel,,,10-04-2025,,79 000,5,,11,,2016,
467943,Jeep Wrangler ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/467943/jeep-wrangler-.html,2016,Automatique,Diesel,,,10-04-2025,,139 000,5,,11,,2016,
459282,Audi Q5 ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/459282/audi-q5-.html,2016,Automatique,Diesel,,,10-04-2025,Oui,129 000,5,Oui,12,,2016,
438310,Audi A4 ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/438310/audi-a4-.html,2018,Automatique,Diesel,,,10-04-2025,,119 000,5,Oui,9,,2018,
426725,Bmw Serie 4 ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/426725/bmw-serie-4-.html,2019,Automatique,Diesel,,,10-04-2025,,69 000,5,Oui,8,,2019,
426726,Mercedes Benz Classe Gla ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/426726/mercedes-benz-classe-gla-.html,2021,Automatique,Diesel,,,10-04-2025,,74 000,5,Oui,8,,2021,
426728,Mercedes Benz Classe S ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/426728/mercedes-benz-classe-s-.html,2015,Manuelle,Diesel,Berline,,10-04-2025,,149 000,,,8,,2015,
467218,Mercedes Benz Classe C ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/467218/mercedes-benz-classe-c-.html,2020,Automatique,Diesel,,,10-04-2025,,149 000,,,8,,2020,
421215,Mercedes Benz Classe C ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/421215/mercedes-benz-classe-c-.html,2022,Automatique,Diesel,,,10-04-2025,,79 000,5,Oui,8,,2022,
467048,Tesla Autre ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/467048/tesla-autre-.html,2021,Automatique,Electrique,,,10-04-2025,,84 000,3,Oui,8,,2021,
421233,Volkswagen Touran ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/421233/volkswagen-touran-.html,2018,Automatique,Diesel,Compact,,10-04-2025,,189 000,5,Oui,8,,2018,
466067,Volkswagen Tiguan ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/466067/volkswagen-tiguan-.html,2019,Automatique,Diesel,,,10-04-2025,,249 000,3,Oui,8,,2019,
467993,Renault Koleos ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/467993/renault-koleos-.html,2018,Automatique,Diesel,,,10-04-2025,,79 000,5,,8,,2018,
467260,Mercedes Benz Classe E ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/467260/mercedes-benz-classe-e-.html,2020,Automatique,Diesel,,,10-04-2025,,54 000,5,,8,,2020,
469104,Renault Kangoo ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/469104/renault-kangoo-.html,2018,Manuelle,Diesel,,,10-04-2025,,139 000,5,,6,,2018,
469119,Opel Crossland ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/469119/opel-crossland-.html,2019,Manuelle,Diesel,,,10-04-2025,,99 000,5,,6,,2019,
468876,Volvo S90 ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/468876/volvo-s90-.html,2023,Automatique,Diesel,,,10-04-2025,,129 000,5,Oui,8,,2023,
428825,Land Rover Range Rover Sport ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/428825/land-rover-range-rover-sport-.html,2018,Automatique,Diesel,,,10-04-2025,Oui,89 000,5,Oui,12,,2018,
416098,Porsche Cayenne ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/416098/porsche-cayenne-.html,2019,Automatique,Essence,,,10-04-2025,Oui,69 000,5,Oui,12,,2019,
422845,Bmw X5 ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/422845/bmw-x5-.html,2019,Automatique,Diesel,,,10-04-2025,Oui,129 000,5,Oui,12,,2019,
427717,Volkswagen Tiguan ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/427717/volkswagen-tiguan-.html,2020,Automatique,Diesel,,,10-04-2025,Oui,119 000,5,,8,,2020,
452576,Audi Q5 ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/452576/audi-q5-.html,2020,Automatique,Essence,,,10-04-2025,Oui,69 000,5,Oui,14,,2020,
461061,Mercedes Benz Classe S ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/461061/mercedes-benz-classe-s-.html,2016,Automatique,Essence,,,10-04-2025,Oui,99 000,3,Oui,23,,2016,
463792,Mercedes Benz Classe S ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/463792/mercedes-benz-classe-s-.html,2015,Automatique,Essence,,,10-04-2025,Oui,64 000,3,Oui,34,,2015,
435634,Mercedes Benz Classe G Brabus,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/435634/mercedes-benz-classe-g-brabus.html,2013,Automatique,Essence,Suv et 4x4,Blanc,10-04-2025,Oui,109 000,5,Oui,31,,2013,
461766,Cadillac Escalade ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/461766/cadillac-escalade-.html,2023,Automatique,Essence,,,10-04-2025,Oui,9 000,5,Oui,34,,2023,
457727,Mercedes Benz Classe E ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/457727/mercedes-benz-classe-e-.html,2024,Automatique,Hybride,,,10-04-2025,Oui,4 000,5,Oui,12,,2024,
467496,Renault Megane ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/467496/renault-megane-.html,2022,Automatique,Diesel,,,10-04-2025,,129 000,5,,6,,2022,
467497,Hyundai Tucson ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/467497/hyundai-tucson-.html,2020,Automatique,Diesel,,,10-04-2025,,179 000,5,Oui,6,,2020,
468824,Hyundai Tucson ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/468824/hyundai-tucson-.html,2022,Automatique,Diesel,,,10-04-2025,,84 000,5,,6,,2022,
437872,Ford Ecosport ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/437872/ford-ecosport-.html,2021,Manuelle,Diesel,,,10-04-2025,,129 000,5,,6,,2021,
469121,Hyundai Tucson ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/469121/hyundai-tucson-.html,2023,Automatique,Hybride,,,10-04-2025,,74 000,5,,9,,2023,
464683,Citroen C Elysee ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/464683/citroen-c-elysee-.html,2021,Manuelle,Diesel,,,10-04-2025,,74 000,5,Oui,6,,2021,
464684,Hyundai Tucson ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/464684/hyundai-tucson-.html,2021,Automatique,Diesel,,,10-04-2025,,99 000,5,Oui,6,,2021,
464685,Hyundai Creta ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/464685/hyundai-creta-.html,2021,Manuelle,Diesel,,,10-04-2025,,49 000,5,Oui,6,,2021,
461316,Hyundai Accent ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/461316/hyundai-accent-.html,2021,Automatique,Diesel,,,10-04-2025,,129 000,5,,6,,2021,
452156,Renault Clio ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/452156/renault-clio-.html,2021,Manuelle,Diesel,,,10-04-2025,,109 000,3,,6,,2021,
468547,Fiat 500 ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/468547/fiat-500-.html,2021,Automatique,Essence,,,10-04-2025,,74 000,3,Oui,6,,2021,
459348,Ford Fiesta ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/459348/ford-fiesta-.html,2017,Manuelle,Diesel,,,10-04-2025,,129 000,5,,6,,2017,
467404,Renault Megane ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/467404/renault-megane-.html,2009,Manuelle,Diesel,,,10-04-2025,,179 000,3,,7,,2009,
468499,Audi Q3 ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/468499/audi-q3-.html,2019,Automatique,Diesel,,,10-04-2025,,94 000,5,Oui,8,,2019,
468594,Volkswagen Touareg ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/468594/volkswagen-touareg-.html,2020,Automatique,Diesel,,,10-04-2025,,44 000,5,Oui,11,,2020,
466085,Mercedes Benz Classe S ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/466085/mercedes-benz-classe-s-.html,2015,Automatique,Essence,,,10-04-2025,Oui,109 000,3,,35,,2015,
466086,Mercedes Benz Classe Sl ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/466086/mercedes-benz-classe-sl-.html,2000,Automatique,Essence,,,10-04-2025,,69 000,3,Oui,23,,2000,
469437,Abarth 595 ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/469437/abarth-595-.html,2017,Automatique,Essence,,,10-04-2025,,74 000,3,Oui,8,,2017,
468480,Land Rover Range Rover Evoque ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/468480/land-rover-range-rover-evoque-.html,2015,Automatique,Diesel,,,10-04-2025,,189 000,5,,8,,2015,
436522,Bmw X4 ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/436522/bmw-x4-.html,2020,Automatique,Diesel,,,10-04-2025,,89 000,5,Oui,8,,2020,
460121,Fiat 500 ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/460121/fiat-500-.html,2022,Automatique,Essence,,,10-04-2025,,54 000,3,Oui,6,,2022,
460122,Renault Talisman ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/460122/renault-talisman-.html,2019,Automatique,Diesel,,,10-04-2025,,69 000,5,Oui,6,,2019,
467145,Peugeot 2008 ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/467145/peugeot-2008-.html,2020,Automatique,Diesel,,,10-04-2025,,59 000,5,Oui,7,,,
443590,Mercedes Benz Classe E ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/443590/mercedes-benz-classe-e-.html,2023,Automatique,Diesel,,,10-04-2025,Oui,4 000,5,Oui,8,,2023,
419556,Mercedes Benz Classe C ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/419556/mercedes-benz-classe-c-.html,2023,Automatique,Diesel,,,10-04-2025,Oui,4 000,5,,9,,2023,
419558,Land Rover Range Rover Sport ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/419558/land-rover-range-rover-sport-.html,2018,Automatique,Essence,,,10-04-2025,Oui,84 000,5,Oui,28,,2018,
419560,Mercedes Benz Classe S ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/419560/mercedes-benz-classe-s-.html,2018,Automatique,Diesel,,,10-04-2025,Oui,89 000,5,Oui,12,,2018,
419573,Mercedes Benz Classe G ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/419573/mercedes-benz-classe-g-.html,2022,Automatique,Diesel,,,10-04-2025,Oui,29 000,5,Oui,12,,2022,
469513,Renault Kangoo ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/469513/renault-kangoo-.html,2019,Manuelle,Diesel,,,10-04-2025,,99 000,5,,6,,2019,
469512,Kia Sportage ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/469512/kia-sportage-.html,2020,Automatique,Diesel,,,10-04-2025,,149 000,5,Oui,7,,2020,
467360,Toyota Corolla ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/467360/toyota-corolla-.html,2021,Automatique,Hybride,,,10-04-2025,,64 000,5,Oui,10,,2021,
464380,Mercedes Benz Classe C ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/464380/mercedes-benz-classe-c-.html,2017,Automatique,Diesel,,,10-04-2025,,149 000,5,,8,,2017,
463427,Land Rover Range Rover Evoque ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/463427/land-rover-range-rover-evoque-.html,2017,Automatique,Diesel,,,10-04-2025,,119 000,,,8,,2017,
463428,Jeep Grand Cherokee ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/463428/jeep-grand-cherokee-.html,2017,Automatique,Diesel,,,10-04-2025,,94 000,,,12,,2017,
461177,Kia Sorento ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/461177/kia-sorento-.html,2021,Automatique,Diesel,,,10-04-2025,,64 000,,,9,,2021,
457292,Toyota Rav 4 ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/457292/toyota-rav-4-.html,2019,Automatique,Diesel,,,10-04-2025,Oui,119 000,5,Oui,8,,2019,
457293,Mercedes Benz Classe A ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/457293/mercedes-benz-classe-a-.html,2023,Automatique,Diesel,Berline,Gris,10-04-2025,Oui,36 000,5,Oui,8,,,
457294,Bmw X5 ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/457294/bmw-x5-.html,2018,Automatique,Diesel,,,10-04-2025,,109 000,5,Oui,8,,2018,
464030,Mercedes Benz Classe E ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/464030/mercedes-benz-classe-e-.html,2018,Automatique,Diesel,,,10-04-2025,Oui,109 000,5,Oui,8,,2018,
391422,Land Rover Range Rover Sport ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/391422/land-rover-range-rover-sport-.html,2021,Automatique,Diesel,Suv et 4x4,,10-04-2025,Oui,64 000,5,Oui,12,,2021,
469259,Toyota C Hr ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/469259/toyota-c-hr-.html,2021,Automatique,Hybride,,,10-04-2025,,44 000,,,10,,2021,
469120,Toyota C Hr ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/469120/toyota-c-hr-.html,2023,Automatique,Hybride,,,10-04-2025,,89 000,,,10,,2023,
468112,Kia Picanto ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/468112/kia-picanto-.html,2022,Manuelle,Essence,,,10-04-2025,,54 000,5,Oui,6,,2022,
469408,Citroen C Elysee ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/469408/citroen-c-elysee-.html,2020,Manuelle,Essence,,,10-04-2025,,119 000,5,Oui,6,,2020,
454341,Toyota Yaris ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/454341/toyota-yaris-.html,2020,Automatique,Hybride,Citadine,Bleu,10-04-2025,,32 000,5,,9,,,
469510,Fiat Tipo ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/469510/fiat-tipo-.html,2020,Manuelle,Diesel,,,10-04-2025,,109 000,,,5,,2020,
466181,Nissan Navara ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/466181/nissan-navara-.html,2021,Manuelle,Diesel,,,10-04-2025,,69 000,5,Oui,10,,2021,
466184,Jeep Cherokee ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/466184/jeep-cherokee-.html,2021,Automatique,Diesel,,,10-04-2025,,44 000,5,Oui,9,,2021,
466108,Dfsk Glory 580 ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/466108/dfsk-glory-580-.html,2021,Automatique,Essence,,,10-04-2025,,54 000,3,Oui,9,,2021,
463073,Alfa Romeo 4C ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/463073/alfa-romeo-4c-.html,2020,Automatique,Essence,,,10-04-2025,Oui,49 000,3,Oui,10,,2020,
463108,Ford Focus ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/463108/ford-focus-.html,2017,Manuelle,Diesel,,,10-04-2025,,149 000,,,6,,2017,
463112,Hyundai Tucson ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/463112/hyundai-tucson-.html,2023,Automatique,Diesel,,,10-04-2025,,74 000,5,Oui,6,,2023,
455791,Mercedes Benz 220 205,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/455791/mercedes-benz-220-205.html,2013,Automatique,Diesel,Berline,Blanc,10-04-2025,,190 000,5,Oui,8,Oui,2016,
463256,Abarth 595 ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/463256/abarth-595-.html,2022,Automatique,Essence,,,10-04-2025,,49 000,5,Oui,8,,2022,
463560,Mercedes Benz Classe Clc ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/463560/mercedes-benz-classe-clc-.html,2017,Automatique,Essence,,,10-04-2025,,189 000,5,Oui,9,,2017,
426001,Mercedes Benz Classe S 400 D 4Matic Limousine Importee Neuve,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/426001/mercedes-benz-classe-s-400-d-4matic-limousine-importee-neuve.html,2021,Automatique,Diesel,Berline,Noir,10-04-2025,Oui,7 000,,,,,,
350305,Porsche Taycan 4S Importee Neuve,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/350305/porsche-taycan-4s-importee-neuve.html,2021,Automatique,Electrique,,Gris fonce,10-04-2025,Oui,,,,,,,24 Mois
388202,Audi Q8 S Line,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/388202/audi-q8-s-line.html,2022,Automatique,Diesel,Suv et 4x4,Gris,10-04-2025,Oui,,5,,,,,24 Mois
388341,Volkswagen Autre Id 4 Crozz Pro,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/388341/volkswagen-autre-id-4-crozz-pro.html,2022,Automatique,Electrique,Crossover,Gris clair,10-04-2025,Oui,,5,,,,,24 Mois
466202,Alfa Romeo Giulietta ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/466202/alfa-romeo-giulietta-.html,2018,Automatique,Diesel,,,10-04-2025,,109 000,5,Oui,6,,2018,
466211,Dacia Logan ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/466211/dacia-logan-.html,2022,Manuelle,Diesel,,,10-04-2025,,109 000,5,,6,,2022,
466214,Renault Clio ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/466214/renault-clio-.html,2019,Automatique,Diesel,,,10-04-2025,,139 000,5,Oui,6,,2019,
466811,Mercedes Benz Classe Glc ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/466811/mercedes-benz-classe-glc-.html,2020,Automatique,Diesel,,,10-04-2025,,159 000,5,Oui,8,,2020,
463560,Mercedes Benz Classe Clc ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/463560/mercedes-benz-classe-clc-.html,2017,Automatique,Essence,,,10-04-2025,,189 000,5,Oui,9,,2017,
426001,Mercedes Benz Classe S 400 D 4Matic Limousine Importee Neuve,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/426001/mercedes-benz-classe-s-400-d-4matic-limousine-importee-neuve.html,2021,Automatique,Diesel,Berline,Noir,10-04-2025,Oui,7 000,,,,,,
350305,Porsche Taycan 4S Importee Neuve,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/350305/porsche-taycan-4s-importee-neuve.html,2021,Automatique,Electrique,,Gris fonce,10-04-2025,Oui,,,,,,,24 Mois
388202,Audi Q8 S Line,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/388202/audi-q8-s-line.html,2022,Automatique,Diesel,Suv et 4x4,Gris,10-04-2025,Oui,,5,,,,,24 Mois
388341,Volkswagen Autre Id 4 Crozz Pro,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/388341/volkswagen-autre-id-4-crozz-pro.html,2022,Automatique,Electrique,Crossover,Gris clair,10-04-2025,Oui,,5,,,,,24 Mois
466202,Alfa Romeo Giulietta ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/466202/alfa-romeo-giulietta-.html,2018,Automatique,Diesel,,,10-04-2025,,109 000,5,Oui,6,,2018,
466211,Dacia Logan ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/466211/dacia-logan-.html,2022,Manuelle,Diesel,,,10-04-2025,,109 000,5,,6,,2022,
466214,Renault Clio ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/466214/renault-clio-.html,2019,Automatique,Diesel,,,10-04-2025,,139 000,5,Oui,6,,2019,
466811,Mercedes Benz Classe Glc ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/466811/mercedes-benz-classe-glc-.html,2020,Automatique,Diesel,,,10-04-2025,,159 000,5,Oui,8,,2020,
466354,Volkswagen Caddy ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/466354/volkswagen-caddy-.html,2017,Manuelle,Diesel,,,10-04-2025,,179 000,5,Oui,8,,2017,
469011,Skoda Kodiaq ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/469011/skoda-kodiaq-.html,2022,Automatique,Diesel,,,10-04-2025,,34 000,5,Oui,8,,2022,
468505,Mercedes Benz Classe Gle ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/468505/mercedes-benz-classe-gle-.html,2024,Automatique,Diesel,,,10-04-2025,,9 000,5,Oui,8,,2024,
468403,Volkswagen T Roc ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/468403/volkswagen-t-roc-.html,2023,Automatique,Diesel,,,10-04-2025,,94 000,5,Oui,8,,2023,
468446,Bmw X3 ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/468446/bmw-x3-.html,2020,Automatique,Diesel,,,10-04-2025,,109 000,5,,8,,2020,
468976,Peugeot 208 ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/468976/peugeot-208-.html,2023,Manuelle,Diesel,,,10-04-2025,,64 000,5,Oui,6,,2023,
467986,Peugeot 2008 ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/467986/peugeot-2008-.html,2021,Automatique,Diesel,,,10-04-2025,,79 000,5,Oui,6,,2021,
468624,Bmw Serie 7 ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/468624/bmw-serie-7-.html,2011,Automatique,Diesel,,,10-04-2025,,159 000,5,Oui,12,,2011,
466350,Mercedes Benz Classe Gle ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/466350/mercedes-benz-classe-gle-.html,2021,Automatique,Diesel,,,10-04-2025,,54 000,5,,8,,2021,
461246,Mercedes Benz Classe E ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/461246/mercedes-benz-classe-e-.html,2019,Automatique,Diesel,,,10-04-2025,,99 000,5,,8,,2019,
466155,Audi Q5 ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/466155/audi-q5-.html,2019,Automatique,Diesel,,,10-04-2025,,249 000,5,,8,,2019,
468368,Audi Q8 ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/468368/audi-q8-.html,2024,Automatique,Hybride,,,10-04-2025,,9 000,5,Oui,17,,2024,
468134,Bentley Bentayga ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/468134/bentley-bentayga-.html,2024,Automatique,Hybride,,,10-04-2025,Oui,19 000,5,Oui,17,,2024,
434119,Volkswagen Touareg ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/434119/volkswagen-touareg-.html,2023,Automatique,Diesel,,,10-04-2025,,4 000,5,Oui,12,,2023,
434120,Porsche Cayenne ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/434120/porsche-cayenne-.html,2023,Automatique,Hybride,,,10-04-2025,Oui,9 000,5,Oui,17,,2023,
434121,Audi Q8 ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/434121/audi-q8-.html,2019,Automatique,Essence,,,10-04-2025,,29 000,5,,12,,2019,
464647,Toyota Corolla ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/464647/toyota-corolla-.html,2021,Automatique,Hybride,,,10-04-2025,,44 000,5,,8,,2021,
466504,Audi Q3 ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/466504/audi-q3-.html,2021,Automatique,Diesel,,,10-04-2025,,74 000,5,Oui,10,,2021,
427356,Fiat Tipo ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/427356/fiat-tipo-.html,2019,Automatique,Diesel,,,10-04-2025,,79 000,5,Oui,6,,2019,
427362,Volkswagen Passat ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/427362/volkswagen-passat-.html,2017,Automatique,Diesel,,,10-04-2025,,129 000,5,Oui,8,,2017,
467821,Mercedes Benz Classe A ,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/467821/mercedes-benz-classe-a-.html,2019,Automatique,Diesel,,,10-04-2025,,129 000,5,,10,,2019,
404013,Bmw Serie 3 316D Sport,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/404013/bmw-serie-3-316d-sport.html,2014,Automatique,Diesel,Berline,,10-04-2025,,78 000,4,Oui,8,,,
399432,Volkswagen Golf 8 20L Tdi 180 R Line,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/399432/volkswagen-golf-8-20l-tdi-180-r-line.html,2022,Automatique,Diesel,Compact,Noir,10-04-2025,,,5,,8,,,
399439,Volkswagen Tiguan Ii 20 Tdi 150Ch Carat Exclusive Dsg7,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/399439/volkswagen-tiguan-ii-20-tdi-150ch-carat-exclusive-dsg7.html,2017,Automatique,Diesel,Suv et 4x4,Blanc,10-04-2025,,56 000,5,Oui,8,,,
399487,Hyundai Santa Fe 22 Crdi 197 Ed 4X4 Bva,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/399487/hyundai-santa-fe-22-crdi-197-ed-4x4-bva.html,2018,Automatique,Diesel,Suv et 4x4,Gris clair,10-04-2025,,97 000,5,Oui,9,,,
399489,Fiat 500 12 L 69 Connect,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/399489/fiat-500-12-l-69-connect.html,2022,Automatique,Essence,Micro-citadine,Blanc,10-04-2025,,3 000,3,Oui,7,,,
